 날짜,시간,청운효자동
 20190728, 2300, 26.500000 
 20190729, 0000, 27.000000 
 20190729, 0100, 27.900000 
 20190729, 0200, 28.100000 
 20190729, 0300, 28.700001 
 20190729, 0400, 29.600000 
 20190729, 0500, 29.799999 
 20190729, 0600, 29.799999 
 20190729, 0700, 29.700001 
 20190729, 0800, 29.100000 
 20190729, 0900, 28.700001 
 20190729, 1000, 28.100000 
 20190729, 1100, 27.799999 
 20190729, 1200, 27.700001 
 20190729, 1300, 27.500000 
 20190729, 1400, 27.299999 
 20190729, 1500, 27.200001 
 20190729, 1600, 27.000000 
 20190729, 1700, 26.799999 
 20190729, 1800, 26.700001 
 20190729, 1900, 26.500000 
 20190729, 2000, 26.600000 
 20190729, 2100, 26.400000 
 20190729, 2200, 26.400000 
 20190729, 2300, 27.299999 
 20190730, 0000, 28.299999 
 20190730, 0100, 29.400000 
 20190730, 0200, 30.299999 
 20190730, 0300, 30.500000 
 20190730, 0400, 30.700001 
 20190730, 0500, 29.900000 
 20190730, 0600, 29.299999 
 20190730, 0700, 28.299999 
 20190730, 0800, 28.400000 
 20190730, 0900, 28.299999 
 20190730, 1000, 28.100000 
 20190730, 1100, 27.799999 
 20190730, 1200, 27.700001 
 20190730, 1300, 27.400000 
 20190730, 1400, 27.400000 
 20190730, 1500, 26.600000 
 20190730, 1600, 26.100000 
 20190730, 1700, 26.299999 
 20190730, 1800, 26.200001 
 20190730, 1900, 26.299999 
 20190730, 2000, 26.500000 
 20190730, 2100, 26.299999 
 20190730, 2200, 24.500000 
 20190730, 2300, 24.799999 
 20190731, 0000, 24.000000 
 20190731, 0100, 24.400000 
 20190731, 0200, 25.000000 
 20190731, 0300, 25.700001 
 20190731, 0400, 25.900000 
 20190731, 0500, 25.799999 
 20190731, 0600, 25.700001 
 20190731, 0700, 25.799999 
 20190731, 0800, 26.200001 
 20190731, 0900, 26.500000 
 20190731, 1000, 26.400000 
 20190731, 1100, 26.200001 
 20190731, 1200, 25.799999 
 20190731, 1300, 25.400000 
 20190731, 1400, 25.100000 
 20190731, 1500, 24.600000 
 20190731, 1600, 24.400000 
 20190731, 1700, 24.000000 
 20190731, 1800, 23.799999 
 20190731, 1900, 23.799999 
 20190731, 2000, 24.100000 
 20190731, 2100, 24.299999 
 20190731, 2200, 25.100000 
 20190731, 2300, 23.700001 
 20190801, 0000, 25.500000 
 20190801, 0100, 27.600000 
 20190801, 0200, 28.500000 
 20190801, 0300, 28.700001 
 20190801, 0400, 29.100000 
 20190801, 0500, 28.900000 
 20190801, 0600, 29.900000 
 20190801, 0700, 29.700001 
 20190801, 0800, 28.799999 
 20190801, 0900, 28.000000 
 20190801, 1000, 27.299999 
 20190801, 1100, 26.900000 
 20190801, 1200, 26.400000 
 20190801, 1300, 26.200001 
 20190801, 1400, 25.900000 
 20190801, 1500, 25.600000 
 20190801, 1600, 25.400000 
 20190801, 1700, 25.000000 
 20190801, 1800, 24.799999 
 20190801, 1900, 24.700001 
 20190801, 2000, 24.799999 
 20190801, 2100, 25.299999 
 20190801, 2200, 25.799999 
 20190801, 2300, 26.200001 
 20190802, 0000, 28.799999 
 20190802, 0100, 29.700001 
 20190802, 0200, 30.500000 
 20190802, 0300, 31.600000 
 20190802, 0400, 32.000000 
 20190802, 0500, 32.299999 
 20190802, 0600, 33.000000 
 20190802, 0700, 33.099998 
 20190802, 0800, 32.200001 
 20190802, 0900, 30.900000 
 20190802, 1000, 29.500000 
 20190802, 1100, 28.900000 
 20190802, 1200, 28.299999 
 20190802, 1300, 27.799999 
 20190802, 1400, 27.500000 
 20190802, 1500, 27.000000 
 20190802, 1600, 26.600000 
 20190802, 1700, -50.000000 
 20190802, 1800, 26.100000 
 20190802, 1900, 25.799999 
 20190802, 2000, 25.600000 
 20190802, 2100, 26.500000 
 20190802, 2200, 28.500000 
 20190802, 2300, 30.299999 
 20190803, 0000, 31.500000 
 20190803, 0100, 33.299999 
 20190803, 0200, 34.200001 
 20190803, 0300, 35.000000 
 20190803, 0400, 36.000000 
 20190803, 0500, 34.799999 
 20190803, 0600, 31.100000 
 20190803, 0700, 29.600000 
 20190803, 0800, 29.900000 
 20190803, 0900, 29.700001 
 20190803, 1000, 28.600000 
 20190803, 1100, 28.100000 
 20190803, 1200, 27.299999 
 20190803, 1300, 26.799999 
 20190803, 1400, 26.299999 
 20190803, 1500, 26.000000 
 20190803, 1600, 25.799999 
 20190803, 1700, 25.600000 
 20190803, 1800, 25.299999 
 20190803, 1900, 25.100000 
 20190803, 2000, 25.000000 
 20190803, 2100, 25.799999 
 20190803, 2200, 27.500000 
 20190803, 2300, 29.600000 
 20190804, 0000, 31.000000 
 20190804, 0100, 32.099998 
 20190804, 0200, 32.500000 
 20190804, 0300, 32.799999 
 20190804, 0400, 33.900002 
 20190804, 0500, 33.799999 
 20190804, 0600, 33.200001 
 20190804, 0700, 29.600000 
 20190804, 0800, 26.700001 
 20190804, 0900, 27.100000 
 20190804, 1000, 27.200001 
 20190804, 1100, 27.100000 
 20190804, 1200, 26.799999 
 20190804, 1300, 26.700001 
 20190804, 1400, 26.500000 
 20190804, 1500, 26.500000 
 20190804, 1600, 26.299999 
 20190804, 1700, 26.000000 
 20190804, 1800, 25.799999 
 20190804, 1900, 25.700001 
 20190804, 2000, 25.600000 
 20190804, 2100, 26.200001 
 20190804, 2200, 27.900000 
 20190804, 2300, 30.000000 
 20190805, 0000, 31.299999 
 20190805, 0100, 32.099998 
 20190805, 0200, 32.500000 
 20190805, 0300, 34.000000 
 20190805, 0400, 35.400002 
 20190805, 0500, 35.599998 
 20190805, 0600, 35.500000 
 20190805, 0700, 34.900002 
 20190805, 0800, 34.000000 
 20190805, 0900, 32.599998 
 20190805, 1000, 31.799999 
 20190805, 1100, 31.299999 
 20190805, 1200, 30.799999 
 20190805, 1300, 30.200001 
 20190805, 1400, 29.700001 
 20190805, 1500, 29.299999 
 20190805, 1600, 29.000000 
 20190805, 1700, 28.900000 
 20190805, 1800, 28.600000 
 20190805, 1900, 28.100000 
 20190805, 2000, 28.000000 
 20190805, 2100, 28.600000 
 20190805, 2200, 29.900000 
 20190805, 2300, 31.400000 
 20190806, 0000, 32.700001 
 20190806, 0100, 33.900002 
 20190806, 0200, 34.400002 
 20190806, 0300, 35.500000 
 20190806, 0400, 36.400002 
 20190806, 0500, 36.599998 
 20190806, 0600, 36.299999 
 20190806, 0700, 35.700001 
 20190806, 0800, 34.400002 
 20190806, 0900, 33.000000 
 20190806, 1000, 31.299999 
 20190806, 1100, 30.500000 
 20190806, 1200, 29.900000 
 20190806, 1300, 29.299999 
 20190806, 1400, 29.000000 
 20190806, 1500, 28.600000 
 20190806, 1600, 28.299999 
 20190806, 1700, 27.700001 
 20190806, 1800, 26.000000 
 20190806, 1900, 25.299999 
 20190806, 2000, 25.200001 
 20190806, 2100, 24.299999 
 20190806, 2200, 24.000000 
 20190806, 2300, 24.400000 
 20190807, 0000, 24.799999 
 20190807, 0100, 24.900000 
 20190807, 0200, 25.200001 
 20190807, 0300, 26.000000 
 20190807, 0400, 27.000000 
 20190807, 0500, 28.200001 
 20190807, 0600, 29.299999 
 20190807, 0700, 29.799999 
 20190807, 0800, 30.200001 
 20190807, 0900, 29.100000 
 20190807, 1000, 28.200001 
 20190807, 1100, 27.600000 
 20190807, 1200, 27.000000 
 20190807, 1300, 27.000000 
 20190807, 1400, 27.100000 
 20190807, 1500, 27.200001 
 20190807, 1600, 26.900000 
 20190807, 1700, 26.600000 
 20190807, 1800, 26.299999 
 20190807, 1900, 26.000000 
 20190807, 2000, 25.900000 
 20190807, 2100, 26.000000 
 20190807, 2200, 26.700001 
 20190807, 2300, 28.000000 
 20190808, 0000, 29.799999 
 20190808, 0100, 30.799999 
 20190808, 0200, 31.600000 
 20190808, 0300, 31.900000 
 20190808, 0400, 32.099998 
 20190808, 0500, 32.500000 
 20190808, 0600, 31.700001 
 20190808, 0700, 30.600000 
 20190808, 0800, 30.100000 
 20190808, 0900, 29.799999 
 20190808, 1000, 29.000000 
 20190808, 1100, 28.600000 
 20190808, 1200, 28.299999 
 20190808, 1300, 28.000000 
 20190808, 1400, 27.600000 
 20190808, 1500, 27.299999 
 20190808, 1600, 27.100000 
 20190808, 1700, 26.700001 
 20190808, 1800, 26.400000 
 20190808, 1900, 26.200001 
 20190808, 2000, 26.000000 
 20190808, 2100, 26.500000 
 20190808, 2200, 28.100000 
 20190808, 2300, 29.000000 
 20190809, 0000, 30.700001 
 20190809, 0100, 31.400000 
 20190809, 0200, 32.700001 
 20190809, 0300, 32.900002 
 20190809, 0400, 32.900002 
 20190809, 0500, 33.799999 
 20190809, 0600, 34.299999 
 20190809, 0700, 34.400002 
 20190809, 0800, 32.299999 
 20190809, 0900, 31.200001 
 20190809, 1000, 30.100000 
 20190809, 1100, 29.400000 
 20190809, 1200, 29.000000 
 20190809, 1300, 28.400000 
 20190809, 1400, 28.100000 
 20190809, 1500, 27.700001 
 20190809, 1600, 27.400000 
 20190809, 1700, 27.000000 
 20190809, 1800, 26.900000 
 20190809, 1900, 26.799999 
 20190809, 2000, 26.700001 
 20190809, 2100, 27.299999 
 20190809, 2200, 29.299999 
 20190809, 2300, 30.799999 
 20190810, 0000, 32.299999 
 20190810, 0100, 33.700001 
 20190810, 0200, 34.500000 
 20190810, 0300, 35.700001 
 20190810, 0400, 36.099998 
 20190810, 0500, 36.299999 
 20190810, 0600, 36.299999 
 20190810, 0700, 35.599998 
 20190810, 0800, 35.000000 
 20190810, 0900, 33.900002 
 20190810, 1000, 32.900002 
 20190810, 1100, 32.000000 
 20190810, 1200, 31.100000 
 20190810, 1300, 30.299999 
 20190810, 1400, 29.500000 
 20190810, 1500, 28.700001 
 20190810, 1600, 28.000000 
 20190810, 1700, 27.299999 
 20190810, 1800, 26.900000 
 20190810, 1900, 26.600000 
 20190810, 2000, 26.299999 
 20190810, 2100, 26.799999 
 20190810, 2200, 29.000000 
 20190810, 2300, 30.600000 
 20190811, 0000, 31.200001 
 20190811, 0100, 32.200001 
 20190811, 0200, 33.799999 
 20190811, 0300, 34.500000 
 20190811, 0400, 35.299999 
 20190811, 0500, 35.099998 
 20190811, 0600, 35.599998 
 20190811, 0700, 34.299999 
 20190811, 0800, 32.500000 
 20190811, 0900, 32.000000 
 20190811, 1000, 31.500000 
 20190811, 1100, 31.200001 
 20190811, 1200, 30.799999 
 20190811, 1300, 26.799999 
 20190811, 1400, 25.900000 
 20190811, 1500, 25.000000 
 20190811, 1600, 24.799999 
 20190811, 1700, 25.100000 
 20190811, 1800, 25.500000 
 20190811, 1900, 26.000000 
 20190811, 2000, 25.900000 
 20190811, 2100, 25.500000 
 20190811, 2200, 25.500000 
 20190811, 2300, 25.600000 
 20190812, 0000, 25.900000 
 20190812, 0100, 26.299999 
 20190812, 0200, 27.000000 
 20190812, 0300, 27.400000 
 20190812, 0400, 27.400000 
 20190812, 0500, 27.299999 
 20190812, 0600, 27.799999 
 20190812, 0700, 28.400000 
 20190812, 0800, 28.100000 
 20190812, 0900, 27.700001 
 20190812, 1000, 27.299999 
 20190812, 1100, 27.200001 
 20190812, 1200, 26.700001 
 20190812, 1300, 26.500000 
 20190812, 1400, 26.299999 
 20190812, 1500, 26.200001 
 20190812, 1600, 26.100000 
 20190812, 1700, 26.200001 
 20190812, 1800, 26.200001 
 20190812, 1900, 25.799999 
 20190812, 2000, 25.500000 
 20190812, 2100, 25.100000 
 20190812, 2200, 26.100000 
 20190812, 2300, 27.100000 
 20190813, 0000, 28.400000 
 20190813, 0100, 30.200001 
 20190813, 0200, 30.600000 
 20190813, 0300, 32.000000 
 20190813, 0400, 32.799999 
 20190813, 0500, 34.099998 
 20190813, 0600, 35.000000 
 20190813, 0700, 34.200001 
 20190813, 0800, 32.799999 
 20190813, 0900, 31.400000 
 20190813, 1000, 30.700001 
 20190813, 1100, 30.100000 
 20190813, 1200, 28.799999 
 20190813, 1300, 27.900000 
 20190813, 1400, 27.700001 
 20190813, 1500, 27.400000 
 20190813, 1600, 27.100000 
 20190813, 1700, 26.900000 
 20190813, 1800, 26.600000 
 20190813, 1900, 26.200001 
 20190813, 2000, 25.900000 
 20190813, 2100, 26.600000 
 20190813, 2200, 28.299999 
 20190813, 2300, 30.000000 
 20190814, 0000, 31.600000 
 20190814, 0100, 32.700001 
 20190814, 0200, 33.900002 
 20190814, 0300, 34.900002 
 20190814, 0400, 34.900002 
 20190814, 0500, 34.900002 
 20190814, 0600, 34.200001 
 20190814, 0700, 33.400002 
 20190814, 0800, 32.700001 
 20190814, 0900, 31.700001 
 20190814, 1000, 30.799999 
 20190814, 1100, 29.900000 
 20190814, 1200, 29.299999 
 20190814, 1300, 28.799999 
 20190814, 1400, 28.500000 
 20190814, 1500, 28.200001 
 20190814, 1600, 28.000000 
 20190814, 1700, 28.000000 
 20190814, 1800, 27.600000 
 20190814, 1900, 27.200001 
 20190814, 2000, 26.799999 
 20190814, 2100, 26.799999 
 20190814, 2200, 26.900000 
 20190814, 2300, 27.000000 
 20190815, 0000, 27.100000 
 20190815, 0100, 26.299999 
 20190815, 0200, 25.500000 
 20190815, 0300, 25.299999 
 20190815, 0400, 25.600000 
 20190815, 0500, 26.100000 
 20190815, 0600, 25.600000 
 20190815, 0700, 25.299999 
 20190815, 0800, 25.299999 
 20190815, 0900, 25.100000 
 20190815, 1000, 24.799999 
 20190815, 1100, 24.500000 
 20190815, 1200, 24.200001 
 20190815, 1300, 24.000000 
 20190815, 1400, 23.799999 
 20190815, 1500, 23.500000 
 20190815, 1600, 23.200001 
 20190815, 1700, 23.100000 
 20190815, 1800, 23.100000 
 20190815, 1900, 23.100000 
 20190815, 2000, 23.100000 
 20190815, 2100, 23.500000 
 20190815, 2200, 23.700001 
 20190815, 2300, 25.299999 
 20190816, 0000, 26.100000 
 20190816, 0100, 27.500000 
 20190816, 0200, 28.600000 
 20190816, 0300, 29.000000 
 20190816, 0400, 29.500000 
 20190816, 0500, 28.799999 
 20190816, 0600, 29.000000 
 20190816, 0700, 28.900000 
 20190816, 0800, 28.400000 
 20190816, 0900, 27.200001 
 20190816, 1000, 26.299999 
 20190816, 1100, 25.799999 
 20190816, 1200, 25.500000 
 20190816, 1300, 25.200001 
 20190816, 1400, 25.000000 
 20190816, 1500, 25.000000 
 20190816, 1600, 25.000000 
 20190816, 1700, 24.799999 
 20190816, 1800, 24.600000 
 20190816, 1900, 24.500000 
 20190816, 2000, 24.299999 
 20190816, 2100, 24.299999 
 20190816, 2200, 25.000000 
 20190816, 2300, 26.000000 
 20190817, 0000, 26.799999 
 20190817, 0100, 27.000000 
 20190817, 0200, 27.400000 
 20190817, 0300, 27.799999 
 20190817, 0400, 28.000000 
 20190817, 0500, 28.700001 
 20190817, 0600, 28.600000 
 20190817, 0700, 28.700001 
 20190817, 0800, 28.100000 
 20190817, 0900, 26.299999 
 20190817, 1000, 25.200001 
 20190817, 1100, 24.900000 
 20190817, 1200, 24.299999 
 20190817, 1300, 23.600000 
 20190817, 1400, 23.400000 
 20190817, 1500, 23.200001 
 20190817, 1600, 23.100000 
 20190817, 1700, 22.700001 
 20190817, 1800, 22.700001 
 20190817, 1900, 22.799999 
 20190817, 2000, 22.600000 
 20190817, 2100, 23.000000 
 20190817, 2200, 23.799999 
 20190817, 2300, 24.799999 
 20190818, 0000, 26.400000 
 20190818, 0100, 27.299999 
 20190818, 0200, 27.500000 
 20190818, 0300, 28.500000 
 20190818, 0400, 29.200001 
 20190818, 0500, 30.400000 
 20190818, 0600, 30.600000 
 20190818, 0700, 29.600000 
 20190818, 0800, 28.500000 
 20190818, 0900, 26.799999 
 20190818, 1000, 25.799999 
 20190818, 1100, 25.000000 
 20190818, 1200, 24.400000 
 20190818, 1300, 24.100000 
 20190818, 1400, 23.500000 
 20190818, 1500, 23.000000 
 20190818, 1600, 22.600000 
 20190818, 1700, 22.200001 
 20190818, 1800, 21.900000 
 20190818, 1900, 21.500000 
 20190818, 2000, 21.299999 
 20190818, 2100, 21.900000 
 20190818, 2200, 23.500000 
 20190818, 2300, 25.299999 
 20190819, 0000, 26.799999 
 20190819, 0100, 28.200001 
 20190819, 0200, 28.600000 
 20190819, 0300, 29.400000 
 20190819, 0400, 30.700001 
 20190819, 0500, 30.900000 
 20190819, 0600, 30.700001 
 20190819, 0700, 30.900000 
 20190819, 0800, 30.200001 
 20190819, 0900, 28.799999 
 20190819, 1000, 27.600000 
 20190819, 1100, 26.600000 
 20190819, 1200, 26.000000 
 20190819, 1300, 25.400000 
 20190819, 1400, 24.900000 
 20190819, 1500, 24.799999 
 20190819, 1600, 24.299999 
 20190819, 1700, 24.100000 
 20190819, 1800, 23.900000 
 20190819, 1900, 23.500000 
 20190819, 2000, 23.200001 
 20190819, 2100, 23.900000 
 20190819, 2200, 25.200001 
 20190819, 2300, 27.100000 
 20190820, 0000, 28.600000 
 20190820, 0100, 30.299999 
 20190820, 0200, 31.299999 
 20190820, 0300, 31.900000 
 20190820, 0400, 32.599998 
 20190820, 0500, 32.200001 
 20190820, 0600, 32.200001 
 20190820, 0700, 31.799999 
 20190820, 0800, 31.000000 
 20190820, 0900, 30.000000 
 20190820, 1000, 29.299999 
 20190820, 1100, 28.799999 
 20190820, 1200, 28.200001 
 20190820, 1300, 27.799999 
 20190820, 1400, 27.400000 
 20190820, 1500, 26.900000 
 20190820, 1600, 26.100000 
 20190820, 1700, 25.500000 
 20190820, 1800, 25.000000 
 20190820, 1900, 24.799999 
 20190820, 2000, 24.500000 
 20190820, 2100, 24.700001 
 20190820, 2200, 25.799999 
 20190820, 2300, 26.799999 
 20190821, 0000, 28.200001 
 20190821, 0100, 29.799999 
 20190821, 0200, 30.200001 
 20190821, 0300, 29.799999 
 20190821, 0400, 30.000000 
 20190821, 0500, 30.400000 
 20190821, 0600, 29.600000 
 20190821, 0700, 28.600000 
 20190821, 0800, 27.100000 
 20190821, 0900, 26.500000 
 20190821, 1000, 26.200001 
 20190821, 1100, 25.700001 
 20190821, 1200, 25.600000 
 20190821, 1300, 25.299999 
 20190821, 1400, 25.000000 
 20190821, 1500, 24.600000 
 20190821, 1600, 24.000000 
 20190821, 1700, 23.700001 
 20190821, 1800, 23.299999 
 20190821, 1900, 23.000000 
 20190821, 2000, 23.100000 
 20190821, 2100, 23.299999 
 20190821, 2200, 24.600000 
 20190821, 2300, 26.700001 
 20190822, 0000, 28.100000 
 20190822, 0100, 29.400000 
 20190822, 0200, 30.200001 
 20190822, 0300, 30.600000 
 20190822, 0400, 31.200001 
 20190822, 0500, 31.200001 
 20190822, 0600, 30.900000 
 20190822, 0700, 30.200001 
 20190822, 0800, 28.200001 
 20190822, 0900, 26.900000 
 20190822, 1000, 26.299999 
 20190822, 1100, 26.200001 
 20190822, 1200, 26.100000 
 20190822, 1300, 25.900000 
 20190822, 1400, 25.700001 
 20190822, 1500, 25.500000 
 20190822, 1600, 25.200001 
 20190822, 1700, 25.000000 
 20190822, 1800, 24.400000 
 20190822, 1900, 23.500000 
 20190822, 2000, 22.799999 
 20190822, 2100, 23.200001 
 20190822, 2200, 24.200001 
 20190822, 2300, 25.700001 
 20190823, 0000, 27.200001 
 20190823, 0100, 28.600000 
 20190823, 0200, 28.900000 
 20190823, 0300, 29.700001 
 20190823, 0400, 29.900000 
 20190823, 0500, 30.000000 
 20190823, 0600, 30.000000 
 20190823, 0700, 28.900000 
 20190823, 0800, 28.000000 
 20190823, 0900, 26.200001 
 20190823, 1000, 25.700001 
 20190823, 1100, 25.299999 
 20190823, 1200, 24.799999 
 20190823, 1300, 24.000000 
 20190823, 1400, 23.600000 
 20190823, 1500, 22.700001 
 20190823, 1600, 22.100000 
 20190823, 1700, 21.700001 
 20190823, 1800, 21.700001 
 20190823, 1900, 21.600000 
 20190823, 2000, 21.600000 
 20190823, 2100, 21.700001 
 20190823, 2200, 22.000000 
 20190823, 2300, 22.500000 
 20190824, 0000, 23.299999 
 20190824, 0100, 24.299999 
 20190824, 0200, 25.299999 
 20190824, 0300, 25.900000 
 20190824, 0400, 26.500000 
 20190824, 0500, 27.000000 
 20190824, 0600, 26.799999 
 20190824, 0700, 26.700001 
 20190824, 0800, 27.000000 
 20190824, 0900, 25.700001 
 20190824, 1000, 24.700001 
 20190824, 1100, 24.000000 
 20190824, 1200, 23.500000 
 20190824, 1300, 23.100000 
 20190824, 1400, 22.400000 
 20190824, 1500, 22.100000 
 20190824, 1600, 21.500000 
 20190824, 1700, 21.100000 
 20190824, 1800, 20.700001 
 20190824, 1900, 20.299999 
 20190824, 2000, 20.200001 
 20190824, 2100, 20.900000 
 20190824, 2200, 22.299999 
 20190824, 2300, 24.299999 
 20190825, 0000, 25.600000 
 20190825, 0100, 27.000000 
 20190825, 0200, 27.400000 
 20190825, 0300, 27.400000 
 20190825, 0400, 29.100000 
 20190825, 0500, 29.700001 
 20190825, 0600, 29.600000 
 20190825, 0700, 29.100000 
 20190825, 0800, 27.900000 
 20190825, 0900, 26.100000 
 20190825, 1000, 25.299999 
 20190825, 1100, 24.700001 
 20190825, 1200, 24.299999 
 20190825, 1300, 23.900000 
 20190825, 1400, 23.600000 
 20190825, 1500, 23.299999 
 20190825, 1600, 23.200001 
 20190825, 1700, 23.100000 
 20190825, 1800, 22.700001 
 20190825, 1900, 22.000000 
 20190825, 2000, 21.600000 
 20190825, 2100, 21.900000 
 20190825, 2200, 23.700001 
 20190825, 2300, 25.000000 
 20190826, 0000, 26.400000 
 20190826, 0100, 27.400000 
 20190826, 0200, 28.900000 
 20190826, 0300, 30.200001 
 20190826, 0400, 31.000000 
 20190826, 0500, 31.500000 
 20190826, 0600, 31.400000 
 20190826, 0700, 31.200001 
 20190826, 0800, 29.799999 
 20190826, 0900, 28.400000 
 20190826, 1000, 27.600000 
 20190826, 1100, 26.799999 
 20190826, 1200, 26.400000 
 20190826, 1300, 26.100000 
 20190826, 1400, 25.900000 
 20190826, 1500, 25.600000 
 20190826, 1600, 25.000000 
 20190826, 1700, 24.400000 
 20190826, 1800, 24.200001 
 20190826, 1900, 23.000000 
 20190826, 2000, 22.299999 
 20190826, 2100, 22.400000 
 20190826, 2200, 22.700001 
 20190826, 2300, 23.900000 
 20190827, 0000, 25.000000 
 20190827, 0100, 25.400000 
 20190827, 0200, 27.299999 
 20190827, 0300, 27.400000 
 20190827, 0400, 28.000000 
 20190827, 0500, 28.299999 
 20190827, 0600, 28.799999 
 20190827, 0700, 29.200001 
 20190827, 0800, 28.500000 
 20190827, 0900, 27.299999 
 20190827, 1000, 26.299999 
 20190827, 1100, 25.799999 
 20190827, 1200, 25.400000 
 20190827, 1300, 25.100000 
 20190827, 1400, 24.600000 
 20190827, 1500, 24.400000 
 20190827, 1600, 24.299999 
 20190827, 1700, 24.100000 
 20190827, 1800, 23.900000 
 20190827, 1900, 23.799999 
 20190827, 2000, 23.700001 
 20190827, 2100, 23.700001 
 20190827, 2200, 24.700001 
 20190827, 2300, 26.000000 
 20190828, 0000, 26.799999 
 20190828, 0100, 27.400000 
 20190828, 0200, 27.400000 
 20190828, 0300, 27.400000 
 20190828, 0400, 29.000000 
 20190828, 0500, 29.000000 
 20190828, 0600, 28.500000 
 20190828, 0700, 29.000000 
 20190828, 0800, 27.799999 
 20190828, 0900, 26.400000 
 20190828, 1000, 25.400000 
 20190828, 1100, 24.799999 
 20190828, 1200, 24.799999 
